Va,Ib,Ib_eff,v_e0,eta_div,T_axial,Isp_ax,P_elec,mdot,gas,thruster_type
868.421052631579,0.174867862159014,0.11628712833574431,36332.543154471314,0.9961995224174713,0.005537866931932713,3689.5476186234955,151.8589329275648,1.530031558615711e-07,Iodine,ion
868.421052631579,0.23124108632046694,0.1537753224031105,36332.543154471314,0.9961995224174713,0.007323143025982839,3689.5476186234955,200.81462759408973,2.0232772068612858e-07,Iodine,ion
868.421052631579,0.3057876921606392,0.20334881528682508,36332.543154471314,0.9961995224174713,0.009683949513081713,3689.5476186234955,265.55246950792355,2.675533476909535e-07,Iodine,ion
868.421052631579,0.4043663440818807,0.26890361881445063,36332.543154471314,0.9961995224174713,0.012805823652383117,3689.5476186234955,351.1602461763701,3.5380615971889413e-07,Iodine,ion
868.421052631579,0.5347244000266965,0.3555917260177532,36332.543154471314,0.9961995224174713,0.016934115486084235,3689.5476186234955,464.3659263389733,4.678648192420439e-07,Iodine,ion
868.421052631579,0.7071067811865475,0.470226009489054,36332.543154471314,0.9961995224174713,0.022393270052775725,3689.5476186234955,614.0664152409491,6.186932676873368e-07,Iodine,ion
868.421052631579,0.9350611267692983,0.6218156493015833,36332.543154471314,0.9961995224174713,0.02961232572605402,3689.5476186234955,812.0267679838644,8.181452072026973e-07,Iodine,ion
868.421052631579,1.2365025114423323,0.8222741701091509,36332.543154471314,0.9961995224174713,0.039158632608783606,3689.5476186234955,1073.8048125683413,1.0818956905265913e-06,Iodine,ion
868.421052631579,1.6351214022614597,1.0873557325038707,36332.543154471314,0.9961995224174713,0.0517824409327144,3689.5476186234955,1419.9738493323202,1.4306730331917922e-06,Iodine,ion
868.421052631579,2.1622455073017246,1.4378932623556469,36332.543154471314,0.9961995224174713,0.06847586369368246,3689.5476186234955,1877.7395194988662,1.8918878648143532e-06,Iodine,ion
868.421052631579,2.8593018398391052,1.901435723493005,36332.543154471314,0.9961995224174713,0.09055084743279182,3689.5476186234955,2483.0779135444864,2.5017873476280075e-06,Iodine,ion
868.421052631579,3.7810724932478514,2.5144132080098207,36332.543154471314,0.9961995224174713,0.11974227893606286,3689.5476186234955,3283.562954662608,3.308303863646675e-06,Iodine,ion
868.421052631579,5.000000000000001,3.325,36332.543154471314,0.9961995224174713,0.15834433107259355,3689.5476186234955,4342.105263157896,4.374822050561798e-06,Iodine,ion
1052.6315789473683,0.1,0.06649999999999999,40000.81350796272,0.9961995224174713,0.00348662741848195,4062.0582378127215,105.26315789473684,8.749644101123593e-08,Iodine,ion
1052.6315789473683,0.13223761271250095,0.08793801245381312,40000.81350796272,0.9961995224174713,0.004610632862380031,4062.0582378127215,139.19748706579045,1.1570320480166004e-07,Iodine,ion
1052.6315789473683,0.174867862159014,0.11628712833574431,40000.81350796272,0.9961995224174713,0.006096990828149406,4062.0582378127215,184.07143385159367,1.530031558615711e-07,Iodine,ion
1052.6315789473683,0.23124108632046694,0.1537753224031105,40000.81350796272,0.9961995224174713,0.008062515118444915,4062.0582378127215,243.41166981101782,2.0232772068612858e-07,Iodine,ion
